Benchmark,Company,System,"Max-jOPS	","Critical-jOPS	",JVM,"JVM Vendor  ","# of nodes","# cores","# chips","# cores per chip","# of threads per core ","Total # of threads ",Processor,"CPU Speed","CPU Characteristics ","Primary Cache","Secondary Cache","Tertiary Cache","Memory (GB)","DIMMS ","Memory Details","Disk 	","File System 	","Operating System","OS Vendor","NICs	","PSU	","Form factor	","Enclosure	","Hardware Availability","OS Availability","JVM Availability","SW Availability",License,"Tested By","Test Sponsor","Test Date",Published,"Updated ",Disclosure,"Disclosure URL",Disclosures
JBB2015MULTI,"ASUSTeK Computer Inc.",RS700A-E11-RS12U,339338,313824,"Oracle Java SE 16.0.1 Java HotSpot 64-bit Server VM, version 16.0.1",Oracle,1,128,2,64,2,256,"AMD EPYC 7763",2450,"64 Core, 2.45 GHz, 256 MB L3 Cache (Max Boost Clock up to 3.5 GHz)","32 KB(I) + 32 KB(D) per core","512 KB (I+D) per core","256 MB (I+D) per chip",1024,"16 x 64 GB","64 GB 4Rx4 PC4-3200AA-L","1 x 1 TB SATA SSD",xfs,"SUSE Linux Enterprise Server 15 SP2 ",SUSE,"1 x 1 GbE NIC","2 x 1600W",1U,None,Mar-2021,Jul-2020,Apr-2021,Apr-2021,9016,"ASUSTeK Computer Inc.","ASUSTeK Computer Inc.",,Jul-2021,Jul-2021,http://www.spec.org/jbb2015/results/res2021q3/jbb2015-20210701-00688.html"<A HREF=""/jbb2015/results/res2021q3/jbb2015-20210701-00688.html"">HTML</A>"
JBB2015MULTI,"ASUSTeK Computer Inc.",RS700A-E11-RS12U,420774,165211,"Oracle Java SE 16.0.1 Java HotSpot 64-bit Server VM, version 16.0.1",Oracle,1,128,2,64,2,256,"AMD EPYC 7763",2450,"64 Core, 2.45 GHz, 256 MB L3 Cache (Max Boost Clock up to 3.5 GHz)","32 KB(I) + 32 KB(D) per core","512 KB (I+D) per core","256 MB (I+D) per chip",1024,"16 x 64 GB","64 GB 4Rx4 PC4-3200AA-L","1 x 1 TB SATA SSD",xfs,"SUSE Linux Enterprise Server 15 SP2 ",SUSE,"1 x 1 GbE NIC","2 x 1600W",1U,None,Mar-2021,Jul-2020,Apr-2021,Apr-2021,9016,"ASUSTeK Computer Inc.","ASUSTeK Computer Inc.",,Jul-2021,Jul-2021,http://www.spec.org/jbb2015/results/res2021q3/jbb2015-20210701-00692.html"<A HREF=""/jbb2015/results/res2021q3/jbb2015-20210701-00692.html"">HTML</A>"
JBB2015MULTI,"ASUSTeK Computer Inc.",RS700A-E11-RS12U,388135,357221,"Oracle Java SE 17.0.1 Java HotSpot 64-bit Server VM, version 17.0.1",Oracle,1,128,2,64,2,256,"AMD EPYC 7773X",2200,"64 Core, 2.20 GHz, 768 MB L3 Cache (Max Boost Clock up to 3.5 GHz)","32 KB(I) + 32 KB(D) per core","512 KB (I+D) per core","768 MB (I+D) per chip",1024,"16 x 64 GB","64 GB 4Rx4 PC4-3200AA-L","1 x 1 TB SATA SSD",xfs,"SUSE Linux Enterprise Server 15 SP2 ",SUSE,"1 x 1 GbE NIC","2 x 1600W",1U,None,Mar-2022,Jul-2020,Oct-2021,Oct-2021,9016,"ASUSTeK Computer Inc.","ASUSTeK Computer Inc.",,Mar-2022,Mar-2022,http://www.spec.org/jbb2015/results/res2022q1/jbb2015-20220222-00725.html"<A HREF=""/jbb2015/results/res2022q1/jbb2015-20220222-00725.html"">HTML</A>"
JBB2015MULTI,"ASUSTeK Computer Inc.",RS700A-E11-RS12U,513161,179204,"Oracle Java SE 17.0.1 Java HotSpot 64-bit Server VM, version 17.0.1",Oracle,1,128,2,64,2,256,"AMD EPYC 7773X",2200,"64 Core, 2.20 GHz, 768 MB L3 Cache (Max Boost Clock up to 3.5 GHz)","32 KB(I) + 32 KB(D) per core","512 KB (I+D) per core","768 MB (I+D) per chip",1024,"16 x 64 GB","64 GB 4Rx4 PC4-3200AA-L","1 x 1 TB SATA SSD",xfs,"SUSE Linux Enterprise Server 15 SP2 ",SUSE,"1 x 1 GbE NIC","2 x 1600W",1U,None,Mar-2022,Jul-2020,Oct-2021,Oct-2021,9016,"ASUSTeK Computer Inc.","ASUSTeK Computer Inc.",,Mar-2022,Mar-2022,http://www.spec.org/jbb2015/results/res2022q1/jbb2015-20220222-00726.html"<A HREF=""/jbb2015/results/res2022q1/jbb2015-20220222-00726.html"">HTML</A>"
JBB2015MULTI,"ASUSTeK Computer Inc.",RS700A-E12-RS12U,664375,622315,"Oracle Java SE 19 Java HotSpot 64-bit Server VM, version 19",Oracle,1,192,2,96,2,384,"AMD EPYC 9654",2400,"96 Core, 2.40 GHz, 384 MB L3 Cache (Max Boost Clock up to 3.70 GHz)","32 KB(I) + 32 KB(D) per core","1 MB (I+D) per core","384 MB (I+D) per chip",1536,"24 x 64 GB","64 GB 2Rx4 PC5-4800B-R","1 x 1.6 TB PCIE NVME SSD",xfs,"SUSE Linux Enterprise Server 15 SP4 ",SUSE,"1 x 1 GbE NIC","2 x 1600W",1U,None,Nov-2022,Jun-2022,Sep-2022,Sep-2022,9016,"ASUSTeK Computer Inc.","ASUSTeK Computer Inc.",,Nov-2022,Oct-2022,http://www.spec.org/jbb2015/results/res2022q4/jbb2015-20221019-00860.html"<A HREF=""/jbb2015/results/res2022q4/jbb2015-20221019-00860.html"">HTML</A>"
JBB2015MULTI,"ASUSTeK Computer Inc.",RS700A-E12-RS12U,815459,356204,"Oracle Java SE 19 Java HotSpot 64-bit Server VM, version 19",Oracle,1,192,2,96,2,384,"AMD EPYC 9654",2400,"96 Core, 2.40 GHz, 384 MB L3 Cache (Max Boost Clock up to 3.70 GHz)","32 KB(I) + 32 KB(D) per core","1 MB (I+D) per core","384 MB (I+D) per chip",1536,"24 x 64 GB","64 GB 2Rx4 PC5-4800B-R","1 x 1.6 TB PCIE NVME SSD",xfs,"SUSE Linux Enterprise Server 15 SP4 ",SUSE,"1 x 1 GbE NIC","2 x 1600W",1U,None,Nov-2022,Jun-2022,Sep-2022,Sep-2022,9016,"ASUSTeK Computer Inc.","ASUSTeK Computer Inc.",,Nov-2022,Oct-2022,http://www.spec.org/jbb2015/results/res2022q4/jbb2015-20221019-00861.html"<A HREF=""/jbb2015/results/res2022q4/jbb2015-20221019-00861.html"">HTML</A>"
JBB2015MULTI,"ASUSTeK Computer Inc.",RS720-E10-RS12,286125,152057,"Oracle Java SE 17 Java HotSpot 64-bit Server VM, version 17",Oracle,1,80,2,40,2,160,"Intel Xeon Platinum 8380",2300,"40 Core, 2.3 GHz, 60 MB L3 Cache (Turbo Boost Technology up to 3.4 GHz)","32 KB (I) + 48 KB (D) on chip per core","1.25 MB (I+D) per core","60 MB (I+D) on chip per chip",1024,"16 x 64 GB","64 GB 2Rx4 PC4-3200AA-R","1 x 1 TB SATA SSD",xfs,"SUSE Linux Enterprise Server 15 SP2 ",SUSE,"1 x 4 ports Intel I350 GbE","2 x 1600",2U,None,Aug-2021,Jul-2020,Sep-2021,Sep-2021,9016,"ASUSTeK Computer Inc.","ASUSTeK Computer Inc.",,Oct-2021,Oct-2021,http://www.spec.org/jbb2015/results/res2021q4/jbb2015-20211006-00706.html"<A HREF=""/jbb2015/results/res2021q4/jbb2015-20211006-00706.html"">HTML</A>"
JBB2015MULTI,"ASUSTeK Computer Inc.",RS720-E11-RS12U,505379,253829,"Oracle Java SE 17.0.5 Java HotSpot 64-bit Server VM, version 17.0.5",Oracle,1,120,2,60,2,240,"Intel Xeon Platinum 8490H",1900,"60 Core, 1.90 GHz, 112.5 MB L3 Cache (Turbo Boost Technology up to 3.50 GHz)","32 KB (I) + 48 KB (D) on chip per core","2 MB (I+D) per core","112.5 MB (I+D) on chip per chip",1024,"16 x 64 GB","64 GB 2Rx4 PC5-4800B-R","1 x 1.6 TB PCIE NVMe SSD",xfs,"SUSE Linux Enterprise Server 15 SP4 ",SUSE,"1 x 2 ports Intel X710 10GbE","2 x 1600",2U,None,Jan-2023,Jun-2022,Oct-2022,Oct-2022,9016,"ASUSTeK Computer Inc.","ASUSTeK Computer Inc.",,Feb-2023,Feb-2023,http://www.spec.org/jbb2015/results/res2023q1/jbb2015-20230119-01006.html"<A HREF=""/jbb2015/results/res2023q1/jbb2015-20230119-01006.html"">HTML</A>"
JBB2015MULTI,"ASUSTeK Computer Inc.",RS720-E11-RS12U,458295,368979,"Oracle Java SE 17.0.5 Java HotSpot 64-bit Server VM, version 17.0.5",Oracle,1,120,2,60,2,240,"Intel Xeon Platinum 8490H",1900,"60 Core, 1.90 GHz, 112.5 MB L3 Cache (Turbo Boost Technology up to 3.50 GHz)","32 KB (I) + 48 KB (D) on chip per core","2 MB (I+D) per core","112.5 MB (I+D) on chip per chip",1024,"16 x 64 GB","64 GB 2Rx4 PC5-4800B-R","1 x 1.6 TB PCIE NVMe SSD",xfs,"SUSE Linux Enterprise Server 15 SP4 ",SUSE,"1 x 2 ports Intel X710 10GbE","2 x 1600",2U,None,Jan-2023,Jun-2022,Oct-2022,Oct-2022,9016,"ASUSTeK Computer Inc.","ASUSTeK Computer Inc.",,Feb-2023,Feb-2023,http://www.spec.org/jbb2015/results/res2023q1/jbb2015-20230119-01007.html"<A HREF=""/jbb2015/results/res2023q1/jbb2015-20230119-01007.html"">HTML</A>"
JBB2015MULTI,"ASUSTeK Computer Inc.",RS720-E11-RS12U,480007,421207,"Oracle Java SE 17.0.9 Java HotSpot 64-bit Server VM, version 17.0.9",Oracle,1,128,2,64,2,256,"Intel Xeon Platinum 8592+",1900,"64 Core, 1.90 GHz, 320 MB L3 Cache (Turbo Boost Technology up to 3.90 GHz)","32 KB (I) + 48 KB (D) on chip per core","2 MB (I+D) per core","320 MB (I+D) on chip per chip",1024,"16 x 64 GB","64 GB 2Rx4 PC5-4800B-R","1 x 1.6 TB PCIE NVMe SSD",xfs,"SUSE Linux Enterprise Server 15 SP4 ",SUSE,"1 x 2 ports Intel X710 10GbE","2 x 1600",2U,None,Dec-2023,Jun-2022,Oct-2023,Oct-2023,9016,"ASUSTeK Computer Inc.","ASUSTeK Computer Inc.",,Jan-2024,Dec-2023,http://www.spec.org/jbb2015/results/res2024q1/jbb2015-20231224-01210.html"<A HREF=""/jbb2015/results/res2024q1/jbb2015-20231224-01210.html"">HTML</A>"
