Benchmark,"Hardware Vendor	",System,"Peak Result","Base Result","Energy Peak Result","Energy Base Result","# Cores","# Chips ","# Enabled Threads Per Core","Processor ","Processor MHz","CPU(s) Orderable","Base Pointer Size","Peak Pointer Size","1st Level Cache","2nd Level Cache","3rd Level Cache","Other Cache",Memory,Storage,"Operating System","File System",Compiler,"Compiler Category","HW Avail","SW Avail",License,"Tested By","Test Sponsor","Test Date",Published,"Updated ",Disclosure,Disclosures
CINT2026,"Dell Inc.","PowerEdge R7625 (AMD EPYC 9754 128-Core Processor)",5.73,5.73,0,0,256,2,1,"AMD EPYC 9754",2250,"1,2 chips",64-bit,64-bit,"32 KB I + 32 KB D on chip per core","1 MB I+D on chip per core","256 MB I+D on chip per chip, 16 MB shared / 8 cores",None,"1536 GB (24 x 64 GB 2Rx4 PC5-4800B-R)",,"Ubuntu 24.04 LTS, 6.8.0-44-generic",tmpfs,"C/C++: Version 5.1.0 of AOCC, Fortran: Flang v22",Vendor,Jun-2023,Jan-2026,6573,"Dell Inc.","Dell Inc.",Feb-2026,May-2026,Aug-2026,"<A HREF=""/cpu2026/results/res2026q2/cpu2026-20260210-00050.html"">HTML</A> <A HREF=""/cpu2026/results/res2026q2/cpu2026-20260210-00050.csv"">CSV</A> <A HREF=""/cpu2026/results/res2026q2/cpu2026-20260210-00050.pdf"">PDF</A> <A HREF=""/cpu2026/results/res2026q2/cpu2026-20260210-00050.ps"">PS</A> <A HREF=""/cpu2026/results/res2026q2/cpu2026-20260210-00050.txt"">Text</A> <A HREF=""/cpu2026/results/res2026q2/cpu2026-20260210-00050.cfg"">Config</A>"
CINT2026,"Dell Inc.","PowerEdge R770 (Intel Xeon 6732P)",5.92,5.87,0,0,64,2,2,"Intel Xeon 6732P",3800,"1,2 chips",64-bit,64-bit,"64 KB I + 48 KB D on chip per core","2 MB I+D on chip per core","144 MB I+D on chip per chip",None,"1 TB (16 x 64 GB 2Rx4 PC5-6400B-R)",,"SUSE Linux Enterprise Server 15 SP6, 6.4.0-150600.21-default",tmpfs,"C/C++: Version 2025.3 of Intel oneAPI DPC++/C++, Compiler for Linux;, Fortran: Version 2025.3 of Intel Fortran, Compiler for Linux",Vendor,Mar-2025,Nov-2025,6573,"Dell Inc.","Dell Inc.",Feb-2026,May-2026,Aug-2026,"<A HREF=""/cpu2026/results/res2026q2/cpu2026-20260210-00054.html"">HTML</A> <A HREF=""/cpu2026/results/res2026q2/cpu2026-20260210-00054.csv"">CSV</A> <A HREF=""/cpu2026/results/res2026q2/cpu2026-20260210-00054.pdf"">PDF</A> <A HREF=""/cpu2026/results/res2026q2/cpu2026-20260210-00054.ps"">PS</A> <A HREF=""/cpu2026/results/res2026q2/cpu2026-20260210-00054.txt"">Text</A> <A HREF=""/cpu2026/results/res2026q2/cpu2026-20260210-00054.cfg"">Config</A>"
CINT2026,"Dell Inc.","PowerEdge R770 (Intel Xeon 6780E)",4.78,4.73,0,0,288,2,1,"Intel Xeon 6780E",2200,"1,2 chips",64-bit,64-bit,"64 KB I + 32 KB D on chip per core","4 MB I+D on chip per core","108 MB I+D on chip per chip",None,"1 TB (16 x 64 GB 2Rx4 PC5-6400B-R)",,"SUSE Linux Enterprise Server 15 SP6, 6.4.0-150600.21-default",tmpfs,"C/C++: Version 2025.3 of Intel oneAPI DPC++/C++, Compiler for Linux;, Fortran: Version 2025.3 of Intel Fortran, Compiler for Linux",Vendor,Mar-2025,Nov-2025,6573,"Dell Inc.","Dell Inc.",Feb-2026,May-2026,Aug-2026,"<A HREF=""/cpu2026/results/res2026q2/cpu2026-20260210-00058.html"">HTML</A> <A HREF=""/cpu2026/results/res2026q2/cpu2026-20260210-00058.csv"">CSV</A> <A HREF=""/cpu2026/results/res2026q2/cpu2026-20260210-00058.pdf"">PDF</A> <A HREF=""/cpu2026/results/res2026q2/cpu2026-20260210-00058.ps"">PS</A> <A HREF=""/cpu2026/results/res2026q2/cpu2026-20260210-00058.txt"">Text</A> <A HREF=""/cpu2026/results/res2026q2/cpu2026-20260210-00058.cfg"">Config</A>"
CINT2026,"Dell Inc.","PowerEdge R770 (Intel Xeon 6787P)",4.09,4.05,1.34,1.32,172,2,1,"Intel Xeon 6787P",2000,"1,2 chips",64-bit,64-bit,"64 KB I + 48 KB D on chip per core","2 MB I+D on chip per core","336 MB I+D on chip per chip",None,"1 TB (16 x 64 GB 2Rx4 PC5-6400B-R, running at 4800)",,"SUSE Linux Enterprise Server 15 SP6, 6.4.0-150600.21-default",tmpfs,"C/C++: Version 2025.3 of Intel oneAPI DPC++/C++, Compiler for Linux;, Fortran: Version 2025.3 of Intel Fortran, Compiler for Linux",Vendor,Mar-2025,Nov-2025,6573,"Dell Inc.","Dell Inc.",Feb-2026,May-2026,Aug-2026,"<A HREF=""/cpu2026/results/res2026q2/cpu2026-20260210-00065.html"">HTML</A> <A HREF=""/cpu2026/results/res2026q2/cpu2026-20260210-00065.csv"">CSV</A> <A HREF=""/cpu2026/results/res2026q2/cpu2026-20260210-00065.pdf"">PDF</A> <A HREF=""/cpu2026/results/res2026q2/cpu2026-20260210-00065.ps"">PS</A> <A HREF=""/cpu2026/results/res2026q2/cpu2026-20260210-00065.txt"">Text</A> <A HREF=""/cpu2026/results/res2026q2/cpu2026-20260210-00065.cfg"">Config</A>"
CINT2026,"Dell Inc.","PowerEdge R770 (Intel Xeon 6787P)",6.45,6.33,0,0,172,2,2,"Intel Xeon 6787P",2000,"1,2 chips",64-bit,64-bit,"64 KB I + 48 KB D on chip per core","2 MB I+D on chip per core","336 MB I+D on chip per chip",None,"1 TB (16 x 64 GB 2Rx4 PC5-6400B-R)",,"SUSE Linux Enterprise Server 15 SP6, 6.4.0-150600.21-default",tmpfs,"C/C++: Version 2025.3 of Intel oneAPI DPC++/C++, Compiler for Linux;, Fortran: Version 2025.3 of Intel Fortran, Compiler for Linux",Vendor,Mar-2025,Nov-2025,6573,"Dell Inc.","Dell Inc.",Feb-2026,May-2026,Aug-2026,"<A HREF=""/cpu2026/results/res2026q2/cpu2026-20260210-00066.html"">HTML</A> <A HREF=""/cpu2026/results/res2026q2/cpu2026-20260210-00066.csv"">CSV</A> <A HREF=""/cpu2026/results/res2026q2/cpu2026-20260210-00066.pdf"">PDF</A> <A HREF=""/cpu2026/results/res2026q2/cpu2026-20260210-00066.ps"">PS</A> <A HREF=""/cpu2026/results/res2026q2/cpu2026-20260210-00066.txt"">Text</A> <A HREF=""/cpu2026/results/res2026q2/cpu2026-20260210-00066.cfg"">Config</A>"
CINT2026,"Dell Inc.","PowerEdge R770AP (Intel Xeon 6952P)",0,7.12,0,0,192,2,2,"Intel Xeon 6952P",2100,"1,2 chips",64-bit,"Not Applicable","64 KB I + 48 KB D on chip per core","2 MB I+D on chip per core","480 MB I+D on chip per chip",None,"768 GB (24 x 32 GB 2Rx8 PC5-6400B-R)",,"SUSE Linux Enterprise Server 16.0, 6.12.0-160000.5-default",tmpfs,"C/C++: Version 2025.3 of Intel oneAPI DPC++/C++, Compiler for Linux;, Fortran: Version 2025.3 of Intel Fortran, Compiler for Linux",Vendor,Dec-2025,Nov-2025,6573,"Dell Inc.","Dell Inc.",Feb-2026,May-2026,Aug-2026,"<A HREF=""/cpu2026/results/res2026q2/cpu2026-20260210-00070.html"">HTML</A> <A HREF=""/cpu2026/results/res2026q2/cpu2026-20260210-00070.csv"">CSV</A> <A HREF=""/cpu2026/results/res2026q2/cpu2026-20260210-00070.pdf"">PDF</A> <A HREF=""/cpu2026/results/res2026q2/cpu2026-20260210-00070.ps"">PS</A> <A HREF=""/cpu2026/results/res2026q2/cpu2026-20260210-00070.txt"">Text</A> <A HREF=""/cpu2026/results/res2026q2/cpu2026-20260210-00070.cfg"">Config</A>"
CINT2026,"Dell Inc.","PowerEdge R770AP (Intel Xeon 6978P)",0,7.09,0,0,240,2,2,"Intel Xeon 6978P",2100,"1,2 chips",64-bit,"Not Applicable","64 KB I + 48 KB D on chip per core","2 MB I+D on chip per core","504 MB I+D on chip per chip",None,"1536 GB (24 x 64 GB 2Rx4 PC5-6400B-R)",,"SUSE Linux Enterprise Server 16.0, 6.12.0-160000.5-default",tmpfs,"C/C++: Version 2025.3 of Intel oneAPI DPC++/C++, Compiler for Linux;, Fortran: Version 2025.3 of Intel Fortran, Compiler for Linux",Vendor,Dec-2025,Nov-2025,6573,"Dell Inc.","Dell Inc.",Feb-2026,May-2026,Aug-2026,"<A HREF=""/cpu2026/results/res2026q2/cpu2026-20260210-00074.html"">HTML</A> <A HREF=""/cpu2026/results/res2026q2/cpu2026-20260210-00074.csv"">CSV</A> <A HREF=""/cpu2026/results/res2026q2/cpu2026-20260210-00074.pdf"">PDF</A> <A HREF=""/cpu2026/results/res2026q2/cpu2026-20260210-00074.ps"">PS</A> <A HREF=""/cpu2026/results/res2026q2/cpu2026-20260210-00074.txt"">Text</A> <A HREF=""/cpu2026/results/res2026q2/cpu2026-20260210-00074.cfg"">Config</A>"
CINT2026,"Dell Inc.","PowerEdge R770AP (Intel Xeon 6980P)",0,7.6,0,0,256,2,2,"Intel Xeon 6980P",2000,"1,2 chips",64-bit,"Not Applicable","64 KB I + 48 KB D on chip per core","2 MB I+D on chip per core","504 MB I+D on chip per chip",None,"1536 GB (24 x 64 GB 2Rx4 PC5-6400B-R)",,"SUSE Linux Enterprise Server 16.0, 6.12.0-160000.5-default",tmpfs,"C/C++: Version 2025.3 of Intel oneAPI DPC++/C++, Compiler for Linux;, Fortran: Version 2025.3 of Intel Fortran, Compiler for Linux",Vendor,Dec-2025,Nov-2025,6573,"Dell Inc.","Dell Inc.",Feb-2026,May-2026,Aug-2026,"<A HREF=""/cpu2026/results/res2026q2/cpu2026-20260210-00078.html"">HTML</A> <A HREF=""/cpu2026/results/res2026q2/cpu2026-20260210-00078.csv"">CSV</A> <A HREF=""/cpu2026/results/res2026q2/cpu2026-20260210-00078.pdf"">PDF</A> <A HREF=""/cpu2026/results/res2026q2/cpu2026-20260210-00078.ps"">PS</A> <A HREF=""/cpu2026/results/res2026q2/cpu2026-20260210-00078.txt"">Text</A> <A HREF=""/cpu2026/results/res2026q2/cpu2026-20260210-00078.cfg"">Config</A>"
CINT2026,"Dell Inc.","PowerEdge R7715 (AMD EPYC 9845 160-Core Processor)",6.41,6.41,0,0,160,1,1,"AMD EPYC 9845",2100,"1 chip",64-bit,64-bit,"32 KB I + 48 KB D on chip per core","1 MB I+D on chip per core","320 MB I+D on chip per chip, 32 MB shared / 16 cores",None,"768 GB (12 x 64 GB 2Rx4 PC5-6400B-R, running at 5200)",,"Ubuntu 24.04.2 LTS, 6.8.0-85-generic",tmpfs,"C/C++: Version 5.1.0 of AOCC, Fortran: Flang v22",Vendor,Mar-2025,Jan-2026,6573,"Dell Inc.","Dell Inc.",Feb-2026,May-2026,Aug-2026,"<A HREF=""/cpu2026/results/res2026q2/cpu2026-20260210-00082.html"">HTML</A> <A HREF=""/cpu2026/results/res2026q2/cpu2026-20260210-00082.csv"">CSV</A> <A HREF=""/cpu2026/results/res2026q2/cpu2026-20260210-00082.pdf"">PDF</A> <A HREF=""/cpu2026/results/res2026q2/cpu2026-20260210-00082.ps"">PS</A> <A HREF=""/cpu2026/results/res2026q2/cpu2026-20260210-00082.txt"">Text</A> <A HREF=""/cpu2026/results/res2026q2/cpu2026-20260210-00082.cfg"">Config</A>"
CINT2026,"Dell Inc.","PowerEdge R7725 (AMD EPYC 9755 128-Core Processor)",7.73,7.73,0,0,256,2,1,"AMD EPYC 9755",2700,"1,2 chips",64-bit,64-bit,"32 KB I + 48 KB D on chip per core","1 MB I+D on chip per core","512 MB I+D on chip per chip, 32 MB shared / 8 cores",None,"3 TB (24 x 128 GB 2Rx4 PC5-6400B-R)",,"Ubuntu 24.04 LTS, 6.8.0-87-generic",tmpfs,"C/C++: Version 5.1.0 of AOCC, Fortran: Flang v22",Vendor,Nov-2025,Jan-2026,6573,"Dell Inc.","Dell Inc.",Feb-2026,May-2026,Aug-2026,"<A HREF=""/cpu2026/results/res2026q2/cpu2026-20260210-00088.html"">HTML</A> <A HREF=""/cpu2026/results/res2026q2/cpu2026-20260210-00088.csv"">CSV</A> <A HREF=""/cpu2026/results/res2026q2/cpu2026-20260210-00088.pdf"">PDF</A> <A HREF=""/cpu2026/results/res2026q2/cpu2026-20260210-00088.ps"">PS</A> <A HREF=""/cpu2026/results/res2026q2/cpu2026-20260210-00088.txt"">Text</A> <A HREF=""/cpu2026/results/res2026q2/cpu2026-20260210-00088.cfg"">Config</A>"
